kd_gol_kary,kd_sts_kary,kd_lok_krj,kd_jabatan,kd_divisi,kd_divisi_bag,kd_divisi_sub_bag,PIN,tgl_msk,tgl_klr,Lokasi_Kerja_Asli
SF,04,03,08,23,21,00,216042,2017-03-24,,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216031,2017-03-25,,Surabaya Factory (SF)
SF,04,03,08,12,18,00,216020,2017-03-24,2026-08-01,Surabaya Factory (SF)
SF,04,03,08,12,17,00,216008,2017-03-24,2026-08-01,Surabaya Factory (SF)
SF,04,03,08,12,18,00,216192,2017-04-17,2017-07-19,Surabaya Factory (SF)
SF,04,03,08,12,18,00,216191,2017-04-18,,Surabaya Factory (SF)
SF,04,03,08,24,26,00,216189,2017-04-13,2019-08-02,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216177,2017-04-11,2021-01-06,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216175,2017-04-11,,Surabaya Factory (SF)
SF,04,03,08,17,00,00,216171,2017-04-13,2017-07-16,Surabaya Factory (SF)
SF,04,03,08,23,21,00,216147,2017-04-13,,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216111,2017-04-15,2021-01-05,Surabaya Factory (SF)
SF,04,03,08,17,00,00,216109,2017-04-15,2017-07-17,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216105,2017-04-15,2021-01-06,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216081,2017-04-15,2019-05-01,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216225,2017-04-28,2026-08-01,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216224,2017-04-28,2026-08-01,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216223,2017-04-28,2019-08-02,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216221,2017-04-28,2020-01-13,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216220,2017-04-25,2026-08-01,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216219,2017-04-25,2020-09-01,Surabaya Factory (SF)
SF,04,03,08,17,00,00,216218,2017-04-25,2017-07-27,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216217,2017-04-25,2020-09-03,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216216,2017-04-25,2020-09-03,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216215,2017-04-25,2019-08-02,Surabaya Factory (SF)
LCI,01,03,05,16,29,00,100257,2022-05-21,2023-08-25,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216213,2017-04-25,2020-01-13,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216212,2017-04-25,2020-03-19,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216211,2022-02-02,,Surabaya Factory (SF)
SF,04,03,08,19,07,00,216210,2017-04-25,,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216209,2017-04-25,,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216208,2017-04-25,2026-08-01,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216206,2017-04-22,,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216205,2017-04-22,,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216204,2017-04-21,2017-09-25,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216203,2017-04-22,2020-02-17,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216202,2017-04-21,2019-08-02,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216201,2017-04-20,2019-08-02,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216199,2017-04-21,2019-08-02,Surabaya Factory (SF)
SF,04,03,08,24,25,00,216198,2017-04-20,2019-08-02,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216197,2017-04-21,,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216196,2017-04-20,2026-08-01,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216195,2017-04-21,2020-09-01,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216194,2017-04-21,2018-01-19,Surabaya Factory (SF)
SF,04,03,08,24,26,00,216193,2017-04-21,2017-07-23,Surabaya Factory (SF)
SF,04,03,08,23,21,00,216168,2017-04-21,,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216164,2017-04-25,2019-08-02,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216162,2017-04-21,2018-03-17,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216157,2017-04-25,2020-08-03,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216148,2017-04-25,2026-08-01,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216141,2017-04-20,2019-08-02,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216130,2017-04-20,2017-09-25,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216120,2017-04-25,2021-04-01,Surabaya Factory (SF)
SF,04,03,08,18,05,00,216118,2023-04-04,2026-08-01,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216113,2017-04-25,2018-11-01,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216090,2017-04-22,2020-12-01,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216078,2017-04-20,,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216069,2017-04-28,,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216035,2017-04-25,2026-08-01,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216029,2017-04-25,2019-05-01,Surabaya Factory (SF)
SF,04,03,08,18,05,00,216024,2017-04-21,,Surabaya Factory (SF)
SF,04,03,08,24,26,00,216161,2017-05-09,2017-06-10,Surabaya Factory (SF)
SF,04,03,08,23,21,00,216165,2017-05-10,,Surabaya Factory (SF)
SF,04,03,08,20,00,00,216226,2017-05-10,2018-12-21,Surabaya Factory (SF)
SF,04,03,08,24,26,00,216227,2017-05-12,2017-08-14,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216228,2017-05-12,2019-09-04,Surabaya Factory (SF)
SF,04,03,08,20,00,00,216229,2017-05-12,2017-12-17,Surabaya Factory (SF)
SF,04,03,08,20,00,00,216230,2017-05-12,2017-12-17,Surabaya Factory (SF)
SF,04,03,08,12,18,00,216143,2026-06-08,,Surabaya Factory (SF)
SF,04,03,08,24,26,00,216231,2017-05-19,2018-01-24,Surabaya Factory (SF)
SF,04,03,08,19,07,00,216232,2017-05-22,2026-08-01,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216233,2017-05-24,2017-06-25,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216234,2017-05-24,2020-01-22,Surabaya Factory (SF)
SF,04,03,08,12,18,00,216235,,2023-03-17,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216236,2017-06-02,2017-12-08,Surabaya Factory (SF)
SF,04,03,08,24,26,00,216237,2017-06-05,2020-03-19,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216128,2017-07-13,2026-08-01,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216238,2017-07-12,2019-08-02,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216239,2017-07-12,2018-09-26,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216240,2017-07-12,2017-12-17,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216241,2017-07-13,2017-11-16,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216242,2017-07-13,2018-01-18,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216243,2017-07-13,2018-01-18,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216244,2017-07-15,2018-01-20,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216077,2017-06-21,2018-09-20,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216245,2017-07-21,2020-02-10,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216246,2017-07-25,2026-08-31,Surabaya Factory (SF)
SF,04,03,08,16,29,00,216247,2017-08-02,2017-09-03,Surabaya Factory (SF)
SF,04,03,08,24,26,00,216248,2017-08-02,,Surabaya Factory (SF)
SF,04,03,08,15,23,00,216249,2017-08-02,2019-08-02,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216250,2017-08-05,2021-01-06,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216258,2017-08-04,2017-12-06,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216251,2017-08-05,2017-11-07,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216252,2017-08-05,2019-05-01,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216253,2017-08-05,2017-12-08,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216254,2017-08-05,2017-11-07,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216255,2017-08-05,2017-11-07,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216256,2017-08-05,,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216257,2017-08-05,2018-03-11,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216261,2017-08-09,2018-03-16,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216262,2017-08-09,,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216264,2017-08-09,2026-08-01,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216266,2017-08-09,2026-08-31,Surabaya Factory (SF)
SF,04,03,08,18,05,00,216267,2018-08-02,,Surabaya Factory (SF)
SF,01,01,08,02,03,00,202557,2017-07-26,2018-02-19,Surabaya Office (SO)
SF,04,03,08,18,06,00,216260,2017-08-09,2017-11-12,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216265,2017-08-09,2026-08-01,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216280,2017-08-09,2017-11-12,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216279,2017-08-09,,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216278,2017-08-09,2020-11-02,Surabaya Factory (SF)
SF,04,03,08,16,29,00,216277,2017-08-09,2019-05-01,Surabaya Factory (SF)
SF,04,03,08,24,26,00,216276,2017-08-09,2017-10-11,Surabaya Factory (SF)
SF,04,03,08,12,18,00,216275,2017-08-09,,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216274,2017-08-09,2017-12-13,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216273,2017-08-09,2018-07-23,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216272,2017-08-09,,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216271,2017-08-09,2017-10-11,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216270,2017-08-09,2018-09-25,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216269,2017-08-09,2017-11-12,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216268,2017-08-09,2017-10-11,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216259,2017-08-10,2017-11-13,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216263,2017-08-10,,Surabaya Factory (SF)
LCI,01,01,01,01,00,00,100227,2004-08-02,,Surabaya Office (SO)
LCI,01,03,05,25,00,00,100228,2017-09-04,2017-11-29,Surabaya Factory (SF)
LCI,02,01,05,06,00,00,100230,2017-08-21,2023-05-31,Surabaya Office (SO)
LCI,02,03,04,25,00,00,100229,2017-10-09,2018-04-10,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216281,2017-10-23,2017-11-24,Surabaya Factory (SF)
SF,04,03,08,12,16,00,216282,2017-10-31,,Surabaya Factory (SF)
SF,04,03,08,24,25,00,216283,2017-11-20,2018-01-22,Surabaya Factory (SF)
LCI,01,03,05,13,00,00,100231,2017-12-04,2018-09-26,Surabaya Factory (SF)
SF,04,03,08,19,07,00,216284,2017-12-16,,Surabaya Factory (SF)
LCI,01,03,05,25,00,00,100251,2018-03-01,,Surabaya Factory (SF)
SF,04,03,08,12,18,00,216007,2018-03-09,,Surabaya Factory (SF)
SF,04,03,08,12,18,00,216285,2018-03-09,2020-02-24,Surabaya Factory (SF)
SF,04,03,08,20,00,00,216286,2018-03-10,2019-01-27,Surabaya Factory (SF)
LCI,01,01,05,05,00,00,100232,2018-02-26,2025-05-23,Surabaya Office (SO)
SF,02,01,08,02,03,00,202558,2018-02-26,,Surabaya Office (SO)
SF,04,03,08,12,15,00,216287,2018-04-05,,Surabaya Factory (SF)
SF,04,03,08,12,16,00,216288,2018-04-05,,Surabaya Factory (SF)
LCI,01,01,04,02,00,00,100233,2018-05-02,2026-08-03,Surabaya Office (SO)
SF,04,03,08,24,25,00,216289,2018-05-05,2018-07-08,Surabaya Factory (SF)
SF,04,03,08,24,25,00,216290,2018-05-23,2021-12-17,Surabaya Factory (SF)
SF,04,03,08,24,25,00,216291,2018-06-06,2019-08-02,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216292,2018-06-22,,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216294,2018-06-22,2026-08-01,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216295,2018-06-22,2026-08-31,Surabaya Factory (SF)
SF,04,03,08,19,07,00,216296,2018-06-22,,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216297,2018-06-22,2026-08-01,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216298,2018-06-22,2020-03-20,Surabaya Factory (SF)
SF,04,03,08,12,18,00,216299,2018-06-22,2020-08-03,Surabaya Factory (SF)
SF,04,03,08,24,26,00,216300,2018-06-22,2019-01-25,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216155,2018-06-22,2026-08-01,Surabaya Factory (SF)
SF,04,04,08,27,30,00,207003,2018-06-07,,Bali Factory (BF)
SF,04,03,08,15,23,00,216301,2018-07-02,2026-08-01,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216302,2018-07-02,,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216303,2018-07-02,2026-08-01,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216304,2018-07-05,2020-02-18,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216305,2018-07-05,2020-02-10,Surabaya Factory (SF)
LCI,01,01,05,05,00,00,100234,2018-07-02,,Surabaya Office (SO)
LCI,01,03,04,25,00,00,100235,2018-06-28,2024-02-21,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216306,2018-07-25,2020-02-18,Surabaya Factory (SF)
SF,04,03,08,23,20,00,216307,2018-07-25,,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216308,2018-08-02,2018-09-03,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216315,2018-08-02,,Surabaya Factory (SF)
SF,04,03,08,19,07,00,216309,2018-08-02,2026-08-01,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216310,2018-08-02,2018-10-04,Surabaya Factory (SF)
SF,04,03,08,17,00,00,216311,2018-08-02,2026-08-01,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216312,2018-08-02,2018-10-04,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216313,2018-08-02,2019-09-07,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216314,2018-08-02,2021-01-06,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216316,2018-08-10,2020-02-18,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216317,2018-08-13,2020-12-01,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216318,2018-08-13,,Surabaya Factory (SF)
SF,04,03,08,23,21,00,216319,2018-08-13,,Surabaya Factory (SF)
SF,04,03,08,24,26,00,216320,2018-08-15,2020-02-10,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216322,2019-11-28,2026-08-01,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216321,2018-08-15,2026-08-01,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216323,2018-08-21,,Surabaya Factory (SF)
SF,04,04,08,27,30,00,207004,2018-07-21,,Bali Factory (BF)
SF,04,04,08,27,30,00,207005,2018-08-08,2025-06-21,Bali Factory (BF)
SF,04,03,08,24,26,00,216324,2018-08-28,2020-11-02,Surabaya Factory (SF)
LCI,01,03,05,12,00,00,100237,2018-09-07,2018-12-08,Surabaya Factory (SF)
SF,04,03,08,20,00,00,216325,2018-08-31,2019-05-01,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216326,2018-08-31,2019-01-10,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216327,2018-09-10,,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216328,2018-09-10,2021-02-01,Surabaya Factory (SF)
SF,04,03,08,22,14,00,216329,2018-09-12,2019-05-01,Surabaya Factory (SF)
SF,04,03,08,21,11,00,216330,2018-09-12,2019-05-01,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216331,2018-09-14,2019-09-04,Surabaya Factory (SF)
SF,04,04,08,27,30,00,207006,2018-09-02,,Bali Factory (BF)
SF,03,04,08,40,54,00,207007,2018-09-18,2020-11-23,Bali Factory (BF)
LCI,03,04,05,27,00,00,100238,2018-09-17,2021-08-10,Bali Factory (BF)
SF,04,04,08,27,30,00,207008,2018-10-21,,Bali Factory (BF)
SF,04,03,08,26,00,00,216332,2018-10-30,2019-05-01,Surabaya Factory (SF)
LCI,01,04,03,10,00,00,100239,2018-10-22,2024-08-09,Bali Factory (BF)
SF,04,03,08,19,08,00,216333,2018-10-30,2026-08-01,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216334,2018-11-06,2018-12-06,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216335,2018-11-05,2018-12-06,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216336,2018-11-05,2018-11-30,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216337,2018-11-05,2020-02-18,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216338,2018-11-05,,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216339,2018-11-05,2019-01-01,Surabaya Factory (SF)
SF,04,03,08,12,18,00,216340,2018-11-05,,Surabaya Factory (SF)
SF,03,04,08,28,31,00,207009,2018-11-01,2021-07-30,Bali Factory (BF)
SF,04,04,08,27,30,00,207010,2018-11-01,,Bali Factory (BF)
SF,04,03,08,12,15,00,216341,,2022-12-20,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216342,2018-11-07,2026-08-01,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216343,2018-11-13,2026-08-01,Surabaya Factory (SF)
SF,04,03,08,20,00,00,216344,2018-11-13,2021-02-01,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216345,2018-11-13,,Surabaya Factory (SF)
SF,04,03,08,20,00,00,216346,2018-11-14,2018-12-14,Surabaya Factory (SF)
SF,04,03,08,12,18,00,216347,2018-11-14,2020-02-18,Surabaya Factory (SF)
SF,04,03,08,12,18,00,216348,2018-11-14,2019-09-20,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216349,2018-11-14,2020-09-01,Surabaya Factory (SF)
SF,04,03,08,12,17,00,216350,2018-11-21,,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216351,2018-11-21,,Surabaya Factory (SF)
SF,04,04,08,32,35,00,207011,2018-12-06,2025-05-21,Bali Factory (BF)
LCI,01,04,05,37,00,00,100240,2019-02-01,2024-10-19,Bali Factory (BF)
SF,04,04,08,38,49,00,207012,2019-01-24,2022-08-22,Bali Factory (BF)
SF,04,04,08,38,49,00,207013,2026-07-27,,Bali Factory (BF)
SF,03,04,08,32,36,00,207014,2019-01-24,2019-10-20,Bali Factory (BF)
SF,04,04,08,32,36,00,207015,,2022-11-16,Bali Factory (BF)
SF,04,04,08,32,36,00,207016,2019-01-24,2025-08-11,Bali Factory (BF)
SF,04,04,08,32,36,00,207017,2019-01-26,,Bali Factory (BF)
LCI,01,01,02,03,00,00,100241,2018-09-12,,Surabaya Office (SO)
LCI,02,04,05,03,00,00,100242,2019-02-26,2019-04-27,Bali Factory (BF)
SF,04,04,08,31,34,00,207019,2019-02-28,,Bali Factory (BF)
SF,04,04,08,40,55,00,207018,2019-02-28,,Bali Factory (BF)
SF,03,04,08,32,36,00,207020,2021-06-07,2022-01-06,Bali Factory (BF)
SF,04,04,08,34,38,00,207021,2019-02-28,2025-06-21,Bali Factory (BF)
SF,04,04,08,30,00,00,207022,,2022-09-17,Bali Factory (BF)
SF,04,04,08,31,34,00,207028,,2022-06-23,Bali Factory (BF)
SF,04,04,08,32,36,00,207027,2019-03-25,2022-12-13,Bali Factory (BF)
SF,03,04,08,12,15,00,207026,2019-03-19,2021-07-29,Bali Factory (BF)
SF,04,04,08,31,34,00,207025,,2022-07-20,Bali Factory (BF)
SF,04,04,08,36,46,00,207024,2023-02-06,2025-10-12,Bali Factory (BF)
SF,04,04,08,27,30,00,207023,2019-03-21,,Bali Factory (BF)
SF,04,04,08,28,50,00,207029,2019-04-29,2022-11-21,Bali Factory (BF)
SF,04,03,08,12,18,00,216352,2019-04-24,,Surabaya Factory (SF)
SF,04,03,08,12,18,00,216353,2019-04-27,2026-08-01,Surabaya Factory (SF)
SF,04,03,08,12,18,00,216354,2019-04-29,2020-09-01,Surabaya Factory (SF)
SF,04,03,08,12,18,00,216355,2019-05-06,,Surabaya Factory (SF)
SF,04,03,08,12,18,00,216356,2019-05-06,,Surabaya Factory (SF)
SF,04,03,08,12,18,00,216357,2019-05-08,,Surabaya Factory (SF)
SF,04,03,08,12,18,00,216358,2019-05-09,,Surabaya Factory (SF)
SF,04,03,08,12,18,00,216359,2019-05-09,2019-11-14,Surabaya Factory (SF)
SF,03,04,08,40,54,00,207030,2019-05-06,2021-12-05,Bali Factory (BF)
LCI,03,04,05,27,00,00,100252,2019-05-04,2022-04-09,Bali Factory (BF)
SF,03,04,08,32,36,00,207032,2019-05-21,2020-11-23,Bali Factory (BF)
SF,04,04,08,32,36,00,207033,2019-05-22,,Bali Factory (BF)
SF,04,04,07,32,36,00,207034,2019-05-23,,Bali Factory (BF)
SF,04,03,08,12,18,00,216360,2019-06-14,2019-09-20,Surabaya Factory (SF)
SF,04,04,08,36,45,00,216361,2019-06-14,,Bali Factory (BF)
SF,04,03,08,20,00,00,216362,2019-06-17,2021-02-01,Surabaya Factory (SF)
SF,04,03,08,20,00,00,216363,2019-06-17,2020-03-19,Surabaya Factory (SF)
SF,04,03,08,23,21,00,216364,2019-06-17,2026-08-01,Surabaya Factory (SF)
SF,04,03,08,20,00,00,216365,2019-06-17,2019-09-04,Surabaya Factory (SF)
SF,04,03,08,20,00,00,216366,2019-06-17,2019-09-25,Surabaya Factory (SF)
SF,04,04,07,28,50,00,207035,2019-06-18,,Bali Factory (BF)
SF,04,04,08,40,55,00,207036,2019-06-18,,Bali Factory (BF)
SF,04,04,07,36,45,00,207037,2019-06-18,,Bali Factory (BF)
SF,04,03,08,19,07,00,216367,2019-06-18,2020-07-20,Surabaya Factory (SF)
SF,04,03,08,19,07,00,216368,2019-06-18,,Surabaya Factory (SF)
SF,04,03,08,24,26,00,216369,2019-06-18,2019-12-09,Surabaya Factory (SF)
LCI,01,03,02,11,00,00,100243,2011-09-26,,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216371,2019-06-18,,Surabaya Factory (SF)
SF,04,03,08,20,00,00,216370,2019-06-18,2020-01-22,Surabaya Factory (SF)
SF,04,03,08,23,21,00,216373,2019-06-18,,Surabaya Factory (SF)
SF,04,03,08,24,26,00,216372,2019-06-19,,Surabaya Factory (SF)
SF,04,03,08,23,19,00,216374,2019-06-19,,Surabaya Factory (SF)
SF,04,03,08,12,18,00,216376,2019-06-19,,Surabaya Factory (SF)
SF,04,03,08,12,15,00,216375,2019-06-19,2020-03-19,Surabaya Factory (SF)
SF,04,03,08,20,00,00,216378,2019-06-19,2019-09-04,Surabaya Factory (SF)
SF,04,03,08,20,00,00,216379,2019-06-19,2019-08-01,Surabaya Factory (SF)
SF,04,03,08,15,23,00,216380,2019-06-20,2021-02-01,Surabaya Factory (SF)
SF,04,03,08,23,19,00,216381,2019-06-20,2020-03-19,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216382,2019-06-20,2020-02-10,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216383,2019-06-20,2020-02-10,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216384,2019-06-20,2026-08-31,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216385,2019-06-20,2020-02-04,Surabaya Factory (SF)
SF,04,03,08,18,05,00,216386,2019-06-20,2019-11-14,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216387,2019-06-20,2026-08-01,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216388,2019-06-20,2021-02-01,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216389,2019-06-20,,Surabaya Factory (SF)
SF,04,03,08,19,07,00,216390,2019-06-20,2020-02-04,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216391,2019-06-20,2020-02-04,Surabaya Factory (SF)
SF,04,03,08,18,05,00,216392,2019-06-20,2019-09-04,Surabaya Factory (SF)
SF,04,03,08,19,07,00,216393,2019-06-20,2019-09-30,Surabaya Factory (SF)
SF,04,03,08,18,05,00,216394,2019-06-20,2020-02-04,Surabaya Factory (SF)
SF,04,03,08,12,18,00,216395,2019-06-20,,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216396,2019-06-20,2020-02-04,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216397,2019-06-20,2021-12-17,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216400,2019-06-20,2020-02-10,Surabaya Factory (SF)
LCI,01,04,05,28,31,00,100253,2019-06-25,,Bali Factory (BF)
LCI,02,02,05,06,00,00,100244,2019-06-11,2019-08-16,Bali Office (BO)
LCI,01,02,05,06,00,00,100245,2019-06-11,,Bali Office (BO)
SF,04,03,08,19,08,00,216401,2023-02-02,2026-08-01,Surabaya Factory (SF)
SF,04,03,08,19,07,00,216418,2019-06-20,2020-03-19,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216417,2019-06-20,2026-08-01,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216406,2019-06-20,2019-07-21,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216410,2019-06-20,2020-02-04,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216411,2019-06-20,2026-08-01,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216412,2019-06-20,2020-02-04,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216413,2019-06-20,2020-02-04,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216414,2019-06-20,2020-09-01,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216415,2019-06-20,2020-02-04,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216416,2019-06-20,2019-10-20,Surabaya Factory (SF)
SF,04,03,08,23,21,00,216409,2019-06-20,2021-12-22,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216398,2019-06-20,2021-04-01,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216408,2019-06-20,2026-08-01,Surabaya Factory (SF)
SF,04,03,08,19,07,00,216407,2019-06-20,2020-03-19,Surabaya Factory (SF)
SF,04,03,08,18,06,00,216399,2019-06-20,2020-01-13,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216402,2019-06-20,2020-02-04,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216403,2019-06-20,,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216404,2019-06-20,2020-02-04,Surabaya Factory (SF)
SF,04,03,08,19,07,00,216405,2019-06-20,2020-02-04,Surabaya Factory (SF)
LCI,01,03,05,12,16,00,100246,2020-09-21,2020-07-30,Surabaya Factory (SF)
LCI,01,03,05,11,00,00,100247,1984-11-08,,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216436,2019-06-20,2020-01-13,Surabaya Factory (SF)
SF,04,03,08,24,26,00,216435,2019-06-20,2020-01-13,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216437,2019-06-26,,Surabaya Factory (SF)
SF,04,03,08,19,08,00,216438,2019-06-26,2026-08-01,Surabaya Factory (SF)
